-1047.0, 0.0, -245.0, -1107.0, 60.0, -495.0
-1047.0, 0.0, -70.0, -1107.0, 60.0, 180.0
-722.0, 0.0, -1450.0, -782.0, 60.0, -1700.0
-722.0, 0.0, -810.0, -782.0, 60.0, -1060.0
-722.0, 0.0, -150.0, -782.0, 60.0, -400.0
1333.0, 0.0, 155.0, 1393.0, 60.0, 405.0
1333.0, 0.0, 625.0, 1393.0, 60.0, 875.0
1333.0, 0.0, 1125.0, 1393.0, 60.0, 1375.0
1333.0, 0.0, 1680.0, 1393.0, 60.0, 1930.0
1333.0, 0.0, 2175.0, 1393.0, 60.0, 2425.0
1333.0, 0.0, 2675.0, 1393.0, 60.0, 2925.0
1656.0, 0.0, 75.0, 1716.0, 60.0, -175.0
1656.0, 0.0, 370.0, 1716.0, 60.0, 620.0
1656.0, 0.0, 880.0, 1716.0, 60.0, 1130.0
1656.0, 0.0, 1415.0, 1716.0, 60.0, 1665.0
1656.0, 0.0, 1925.0, 1716.0, 60.0, 2175.0
1656.0, 0.0, 2345.0, 1716.0, 60.0, 2595.0
2552.0, 0.0, 2346.0, 2612.0, 60.0, 2596.0
2552.0, 0.0, 1606.0, 2612.0, 60.0, 1856.0
2552.0, 0.0, 965.0, 2612.0, 60.0, 1215.0
2552.0, 0.0, 272.0, 2612.0, 60.0, 522.0
2552.0, 0.0, -379.0, 2612.0, 60.0, -129.0
2552.0, 0.0, -903.0, 2612.0, 60.0, -653.0
2552.0, 0.0, -1374.0, 2612.0, 60.0, -1124.0
2881.0, 0.0, 2673.0, 2941.0, 60.0, 2923.0
2881.0, 0.0, 2000.0, 2941.0, 60.0, 2250.0
2881.0, 0.0, 1261.0, 2941.0, 60.0, 1511.0
2881.0, 0.0, 606.0, 2941.0, 60.0, 856.0
2881.0, 0.0, -82.0, 2941.0, 60.0, 168.0
2881.0, 0.0, -643.0, 2941.0, 60.0, -393.0
2881.0, 0.0, -1144.0, 2941.0, 60.0, -894.0
2881.0, 0.0, -1697.0, 2941.0, 60.0, -1447.0
1661.0, 0.0, -1190.0, 1721.0, 60.0, -940.0
1331.0, 0.0, -1504.0, 1391.0, 60.0, -1254.0
437.0, 0.0, -1309.0, 497.0, 60.0, -1059.0
437.0, 0.0, -1981.0, 497.0, 60.0, -1731.0
113.0, 0.0, -988.0, 173.0, 60.0, -738.0
113.0, 0.0, -1461.0, 173.0, 60.0, -1211.0
113.0, 0.0, -1976.0, 173.0, 60.0, -1726.0
755.0, 0.0, -2234.0, 815.0, 60.0, -1984.0
755.0, 0.0, -2560.0, 815.0, 60.0, -2310.0
755.0, 0.0, -2860.0, 815.0, 60.0, -2610.0
-136.0, 0.0, -2234.0, -196.0, 60.0, -1984.0
-136.0, 0.0, -2560.0, -196.0, 60.0, -2310.0
-136.0, 0.0, -2860.0, -196.0, 60.0, -2610.0
230.0, 0.0, 1333.0, 480.0, 60.0, 1393.0
-310.0, 0.0, 1333.0, -60.0, 60.0, 1393.0
-1007.0, 0.0, 1333.0, -757.0, 60.0, 1393.0
-1701.0, 0.0, 1333.0, -1451.0, 60.0, 1393.0
-74.0, 0.0, 1655.0, 176.0, 60.0, 1715.0
-505.0, 0.0, 1655.0, -255.0, 60.0, 1715.0
-947.0, 0.0, 1655.0, -697.0, 60.0, 1715.0
-1398.0, 0.0, 1655.0, -1148.0, 60.0, 1715.0
-1594.0, 0.0, 3179.0, -1344.0, 60.0, 3239.0
-2074.0, 0.0, 3179.0, -1824.0, 60.0, 3239.0
-2476.0, 0.0, 3179.0, -2226.0, 60.0, 3239.0
-2920.0, 0.0, 3179.0, -2670.0, 60.0, 3239.0
-2927.0, 0.0, -1715.0, -2677.0, 60.0, -1655.0
-2333.0, 0.0, -1715.0, -2083.0, 60.0, -1655.0
-1721.0, 0.0, -1715.0, -1471.0, 60.0, -1655.0
-986.0, 0.0, -1715.0, -736.0, 60.0, -1655.0
-2615.0, 0.0, -1392.0, -2365.0, 60.0, -1332.0
-1966.0, 0.0, -1392.0, -1716.0, 60.0, -1332.0
-1294.0, 0.0, -1392.0, -1044.0, 60.0, -1332.0
-1091.0, 0.0, 131.0, -841.0, 60.0, 191.0
-512.0, 0.0, 131.0, -262.0, 60.0, 191.0
37.0, 0.0, 131.0, 287.0, 60.0, 191.0
614.0, 0.0, 131.0, 864.0, 60.0, 191.0
1146.0, 0.0, 131.0, 1396.0, 60.0, 191.0
-787.0, 0.0, -192.0, -537.0, 60.0, -132.0
-256.0, 0.0, -192.0, -6.0, 60.0, -132.0
264.0, 0.0, -192.0, 514.0, 60.0, -132.0
836.0, 0.0, -192.0, 1086.0, 60.0, -132.0
1455.0, 0.0, -192.0, 1705.0, 60.0, -132.0
1347.0, 0.0, 2873.0, 1597.0, 60.0, 2933.0
2041.0, 0.0, 2873.0, 2291.0, 60.0, 2933.0
2672.0, 0.0, 2873.0, 2922.0, 60.0, 2933.0
1653.0, 0.0, 2551.0, 1903.0, 60.0, 2611.0
2365.0, 0.0, 2553.0, 2615.0, 60.0, 2613.0
2364.0, 0.0, -1393.0, 2614.0, 60.0, -1333.0
1651.0, 0.0, -1393.0, 1901.0, 60.0, -1333.0
2671.0, 0.0, -1715.0, 2921.0, 60.0, -1655.0
2008.0, 0.0, -1715.0, 2258.0, 60.0, -1655.0
1342.0, 0.0, -1715.0, 1592.0, 60.0, -1655.0
1460.0, 0.0, -784.0, 1710.0, 60.0, -724.0
789.0, 0.0, -784.0, 1039.0, 60.0, -724.0
125.0, 0.0, -784.0, 375.0, 60.0, -724.0
1147.0, 0.0, -1102.0, 1397.0, 60.0, -1042.0
431.0, 0.0, -1102.0, 681.0, 60.0, -1042.0
494.0, 0.0, -2003.0, 744.0, 60.0, -1943.0
-117.0, 0.0, -227.0, 133.0, 60.0, -167.0
-1000.0, 0.0, 3200.0, -350.0, 1000.0, 3700.0
-3810.0, 0.0, -3810.0, -2050.0, 1000.0, -2550.0
1800.0, 0.0, -2500.0, 3810.0, 1000.0, -3810.0
3810.0, 0.0, 3810.0, -3810.0, 1000.0, 4000.0
3400.0, 0.0, 3810.0, 4000.0, 1000.0, -3810.0
-3810.0, 0.0, -2850.0, 3810.0, 1000.0, -4000.0
-3300.0, 0.0, -3810.0, -4000.0, 1000.0, 3810.0
5000.0, -10000.0, 5000.0, -5000.0, 0.0, -5000.0
